tmdbId,title,genres,info,tmdburl,rating_count,rating_avg,poster_path,year,trailer_url
9947,Elektra,"Action, Fantasy, Adventure","Elektra the warrior survives a near-death experience, becomes an assassin-for-hire, and tries to protect her two latest targets, a single father and his young daughter, from a group of supernatural assassins.",https://www.themoviedb.org/movie/9947,2395,5.0,https://image.tmdb.org/t/p/original/gC6s6NKHneSrOKyQZnUMb443RKU.jpg,2005,https://www.youtube.com/watch?v=etfIjKxKzqw
7182,Venom,"Horror, Thriller","A group of teenagers fear for their lives in the swamps of Louisiana, chased by Mr. Jangles, a man possessed by 13 evil souls, and now relentless in his pursuit of new victims.",https://www.themoviedb.org/movie/7182,332,5.461,https://image.tmdb.org/t/p/original/5NQKF0HQvkBP0Qh9XUmSWdai2wx.jpg,2005,https://www.youtube.com/watch?v=shqN9ySL4w4
9913,The Skeleton Key,"Drama, Horror, Mystery, Thriller",A hospice nurse working at a spooky New Orleans plantation home finds herself entangled in a mystery involving the house's dark past.,https://www.themoviedb.org/movie/9913,2031,6.623,https://image.tmdb.org/t/p/original/sH7mDPlWwFTqVUg6yKRvToCMH3B.jpg,2005,https://www.youtube.com/watch?v=Ue86OkmeQxU
21043,The Method,"Drama, Thriller","Seven candidates to a high executive position on a multinational company show up for a selection test in a skyscraper at the financial district. Among them, the most disparate personalities: the winner, the aggressive, the insecure, the critic, the indecisive…",https://www.themoviedb.org/movie/21043,197,6.708,https://image.tmdb.org/t/p/original/rucoX7xqDizjvUsBfJ0PGD1re3X.jpg,2005,https://www.youtube.com/watch?v=-nYP7y6cmfA
11968,Into the Blue,"Action, Thriller, Adventure, Crime","When they take some friends on an extreme sport adventure, the last thing Jared and Sam expect to see below the shark-infested waters is a legendary pirate ship rumored to contain millions of dollars in gold. But their good fortune is short-lived, as a ruthless gang of criminals gets word of what they have uncovered.",https://www.themoviedb.org/movie/11968,1472,5.901,https://image.tmdb.org/t/p/original/h5oXcjRu0EOiAxSxYuGq58897tu.jpg,2005,https://www.youtube.com/watch?v=5uMDUHdN24o
11227,Angel-A,"Romance, Comedy, Drama, Fantasy",A beautiful and mysterious woman helps an inept scam artist get his game together... but is their meeting purely coincidence?,https://www.themoviedb.org/movie/11227,706,6.984,https://image.tmdb.org/t/p/original/ojUGHGfroGRwW7jO0727txepQbC.jpg,2005,https://www.youtube.com/watch?v=tQl1GRR97BA
15487,The Greatest Game Ever Played,Drama,"A biopic of 20-year-old Francis Ouimet who defeated his golfing idol and 1900 US Open Champion, Harry Vardon.",https://www.themoviedb.org/movie/15487,471,7.3,https://image.tmdb.org/t/p/original/egn7jAF9fTca9YvBgbc30CrkU3E.jpg,2005,https://www.youtube.com/watch?v=sv6FZMeA2Mw
10077,A Sound of Thunder,"Thriller, Science Fiction, Adventure, Action","When a hunter sent back to the prehistoric era runs off the path he must not leave, he causes a chain reaction that alters history in disastrous ways.",https://www.themoviedb.org/movie/10077,379,4.847,https://image.tmdb.org/t/p/original/xJ1BVHMOywEF55nCZC6g57CIJho.jpg,2005,https://www.youtube.com/watch?v=2UjlbkED_Zk
58,Pirates of the Caribbean: Dead Man's Chest,"Adventure, Fantasy, Action",Captain Jack Sparrow works his way out of a blood debt with the ghostly Davy Jones to avoid eternal damnation.,https://www.themoviedb.org/movie/58,15767,7.365,https://image.tmdb.org/t/p/original/uXEqmloGyP7UXAiphJUu2v2pcuE.jpg,2006,https://www.youtube.com/watch?v=9SFWn9taQTw
920,Cars,"Animation, Adventure, Comedy, Family","Lightning McQueen, a hotshot rookie race car driven to succeed, discovers that life is about the journey, not the finish line, when he finds himself unexpectedly detoured in the sleepy Route 66 town of Radiator Springs. On route across the country to the big Piston Cup Championship in California to compete against two seasoned pros, McQueen gets to know the town's offbeat characters.",https://www.themoviedb.org/movie/920,13778,6.978,https://image.tmdb.org/t/p/original/abW5AzHDaIK1n9C36VdAeOwORRA.jpg,2006,https://www.youtube.com/watch?v=SbXIj2T-_uk
9072,Little Man,"Comedy, Crime","After leaving the prison, the dwarf criminal Calvin Sims joins to his moron brother Percy to steal an expensive huge diamond in a jewelry for the mobster Walken. They are chased by the police, and Calvin hides the stone in the purse of the executive Vanessa Edwards, whose husband Darryl Edwards wants to have a baby. Percy convinces Calvin to dress like a baby and be left in front of the Edwards's house to get inside the house and retrieve the diamond. Darryl and Vanessa keep Calvin for the weekend and decide to adopt him, while Walken threatens Darryl to get the stone back.",https://www.themoviedb.org/movie/9072,1692,5.906,https://image.tmdb.org/t/p/original/zlmlkLVNexUciv3ffdtqHELEVgg.jpg,2006,https://www.youtube.com/watch?v=x9STUnqrE_c
1579,Apocalypto,"Action, Drama, History","Set in the Mayan civilization, when a man's idyllic presence is brutally disrupted by a violent invading force, he is taken on a perilous journey to a world ruled by fear and oppression where a harrowing end awaits him. Through a twist of fate and spurred by the power of his love for his woman and his family he will make a desperate break to return home and to ultimately save his way of life.",https://www.themoviedb.org/movie/1579,5470,7.583,https://image.tmdb.org/t/p/original/cRY25Q32kDNPFDkFkxAs6bgCq3L.jpg,2006,https://www.youtube.com/watch?v=ngWBddVNVZs
350,The Devil Wears Prada,"Drama, Comedy","Andy moves to New York to work in the fashion industry. Her boss is extremely demanding, cruel and won't let her succeed if she doesn't fit into the high class elegant look of their magazine.",https://www.themoviedb.org/movie/350,11906,7.395,https://image.tmdb.org/t/p/original/8912AsVuS7Sj915apArUFbv6F9L.jpg,2006,https://www.youtube.com/watch?v=6ZOZwUQKu3E
214,Saw III,"Horror, Thriller, Crime","Jigsaw has disappeared. Along with his new apprentice Amanda, the puppet-master behind the cruel, intricate games that have terrified a community and baffled police has once again eluded capture and vanished. While city detective scrambles to locate him, Doctor Lynn Denlon and Jeff Reinhart are unaware that they are about to become the latest pawns on his vicious chessboard.",https://www.themoviedb.org/movie/214,4444,6.405,https://image.tmdb.org/t/p/original/9pWlgGYoPb0QPOsQTjfDmwMdBc6.jpg,2006,https://www.youtube.com/watch?v=zLLDDSknHaI
9297,Monster House,"Animation, Comedy, Family, Fantasy","Monsters under the bed are scary enough, but what happens when an entire house is out to get you? Three teens aim to find out when they go up against a decrepit neighboring home and unlock its frightening secrets.",https://www.themoviedb.org/movie/9297,3901,6.7,https://image.tmdb.org/t/p/original/zCRPr4bkO3ae0U1134vJ39xZnAG.jpg,2006,https://www.youtube.com/watch?v=Iru7Q2qmijQ
1417,Pan's Labyrinth,"Fantasy, Drama, War","Living with her tyrannical stepfather in a new home with her pregnant mother, 10-year-old Ofelia feels alone until she explores a decaying labyrinth guarded by a mysterious faun who claims to know her destiny. If she wishes to return to her real father, Ofelia must complete three terrifying tasks.",https://www.themoviedb.org/movie/1417,10418,7.757,https://image.tmdb.org/t/p/original/2VVhikIxoztAXEDQZLOdtBsu6vf.jpg,2006,https://www.youtube.com/watch?v=6tYUOAMsydg
36239,Slaughtered Vomit Dolls,"Horror, Drama",The gruesome tapestry of psychological manifestations of a nineteen year old bulimic runaway stripper-turned prostitute as she descends into a hellish pit of satanic nightmares and hallucinations.,https://www.themoviedb.org/movie/36239,101,4.208,https://image.tmdb.org/t/p/original/6aThc82WK9Ss8VR7amjIvHV4oQH.jpg,2006,https://www.youtube.com/watch?v=6QPgkNJ6iz4
36557,Casino Royale,"Adventure, Action, Thriller","Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",https://www.themoviedb.org/movie/36557,10569,7.6,https://image.tmdb.org/t/p/original/lMrxYKKhd4lqRzwUHAy5gcx9PSO.jpg,2006,https://www.youtube.com/watch?v=U4NT78c-pYs
1124,The Prestige,"Drama, Mystery, Science Fiction","A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.",https://www.themoviedb.org/movie/1124,15865,8.204,https://image.tmdb.org/t/p/original/tRNlZbgNCNOpLpbPEz5L8G8A0JN.jpg,2006,https://www.youtube.com/watch?v=ijXruSzfGEc
9353,Nacho Libre,"Comedy, Family, Drama","Nacho Libre is loosely based on the story of Fray Tormenta (""Friar Storm""), aka Rev. Sergio Gutierrez Benitez, a real-life Mexican Catholic priest who had a 23-year career as a masked luchador. He competed in order to support the orphanage he directed.",https://www.themoviedb.org/movie/9353,1592,6.466,https://image.tmdb.org/t/p/original/kh7B91bMl2lZ0mH9WhPfaNUIEQH.jpg,2006,https://www.youtube.com/watch?v=LCa1c0H9f1Q
950,Ice Age: The Meltdown,"Animation, Family, Comedy, Adventure","Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.",https://www.themoviedb.org/movie/950,9601,6.708,https://image.tmdb.org/t/p/original/zDduhCHasKQ9YOTvlOreHem7Wbi.jpg,2006,https://www.youtube.com/watch?v=SNMXO74bw9M
8275,American Pie Presents: The Naked Mile,Comedy,"When Erik Stifler realizes that he's the only Stifler family member who might graduate high school a virgin, he decides to live up to his legacy. After some well-meaning advice from Jim's dad, Erik's ready to take his chances at the annual and infamous Naked Mile race, where his devoted friends and some uninhibited sorority girls will create the most outrageous weekend ever.",https://www.themoviedb.org/movie/8275,2013,5.503,https://image.tmdb.org/t/p/original/sreeL5kKj47oofEGVtDKTAcUDY6.jpg,2006,https://www.youtube.com/watch?v=tkU2pjpt0Eo
9655,She's the Man,"Comedy, Romance","Viola Hastings is in a real jam. Complications threaten her scheme to pose as her twin brother, Sebastian, and take his place at a new boarding school. She falls in love with her handsome roommate, Duke, who loves beautiful Olivia, who has fallen for Sebastian! As if that were not enough, Viola's twin returns from London ahead of schedule but has no idea that his sister has already replaced him on campus.",https://www.themoviedb.org/movie/9655,2938,6.808,https://image.tmdb.org/t/p/original/6NIvKonJblEaR6jD1BA6bsY0fXV.jpg,2006,https://www.youtube.com/watch?v=D4OhwrMidSU
1402,The Pursuit of Happyness,Drama,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,https://www.themoviedb.org/movie/1402,9743,7.901,https://image.tmdb.org/t/p/original/lBYOKAMcxIvuk9s9hMuecB9dPBV.jpg,2006,https://www.youtube.com/watch?v=DMOBlEcRuw8
9792,The Hills Have Eyes,"Horror, Thriller","Based on Wes Craven's 1977 suspenseful cult classic, The Hills Have Eyes is the story of a family road trip that goes terrifyingly awry when the travelers become stranded in a government atomic zone. Miles from nowhere, the Carter family soon realizes the seemingly uninhabited wasteland is actually the breeding ground of a blood-thirsty mutant family...and they are the prey.",https://www.themoviedb.org/movie/9792,2933,6.422,https://image.tmdb.org/t/p/original/53x6ZGyYLgYwa5VQRdSqvVYwrl9.jpg,2006,https://www.youtube.com/watch?v=PLwb5X17aHM
1422,The Departed,"Drama, Thriller, Crime","To take down South Boston's Irish Mafia, the police send in one of their own to infiltrate the underworld, not realizing the syndicate has done likewise. While an undercover cop curries favor with the mob kingpin, a career criminal rises through the police ranks. But both sides soon discover there's a mole among them.",https://www.themoviedb.org/movie/1422,14723,8.2,https://image.tmdb.org/t/p/original/nT97ifVT2J1yMQmeq20Qblg61T.jpg,2006,https://www.youtube.com/watch?v=r-MiSNsCdQ4
16237,Teen Titans: Trouble in Tokyo,"Animation, Action, Science Fiction, TV Movie","America's coolest heroes Teen Titans head to Japan as they spring into action when a new threat, the dichromatic ninja Saico-Tek, appears in their city. A chase across the city ensues, ending at Titans Tower. Saico-Tek is interrogated by Robin with the aid of a translation program, and reveals the identity of the one who sent him. The ninja then escapes his bonds and vanishes after destroying a fire sprinkler, and the Titans' only lead is to search for his mysterious master - the shadowy figure known as Brushogun.",https://www.themoviedb.org/movie/16237,387,7.8,https://image.tmdb.org/t/p/original/4wMlDE1HzkVyYeDKuY1oDOWQlN2.jpg,2006,https://www.youtube.com/watch?v=zPQei7nDZUE
4643,The Guardian,"Action, Adventure, Drama","A high school swim champion with a troubled past enrolls in the U.S. Coast Guard's 'A' School, where legendary rescue swimmer, Ben Randall teaches him some hard lessons about loss, love, and self-sacrifice.",https://www.themoviedb.org/movie/4643,1494,7.137,https://image.tmdb.org/t/p/original/zFhFjrckfmdb33VDeRykumMmebU.jpg,2006,https://www.youtube.com/watch?v=fvVrlOS8vC4
